 *** DISPLACEMENT ***
  NODE         U              V
    598   3.643269E-09   1.291809E-08
    599   3.630619E-09   1.287323E-08
    600   3.618382E-09   1.282984E-08
    601   3.606547E-09   1.278788E-08
    602   3.595104E-09   1.274730E-08
    603   3.584041E-09   1.270808E-08
    604   3.573350E-09   1.267017E-08
    605   3.563021E-09   1.263354E-08
    606   3.553043E-09   1.259817E-08
    607   3.543410E-09   1.256401E-08
    608   3.534111E-09   1.253103E-08
    609   3.525138E-09   1.249922E-08
    610   3.909080E-09   1.335723E-08
    611   3.891549E-09   1.329733E-08
    612   3.874571E-09   1.323932E-08
    613   3.858130E-09   1.318313E-08
    614   3.842209E-09   1.312873E-08
    615   3.826794E-09   1.307606E-08
    616   3.811870E-09   1.302506E-08
    617   3.797425E-09   1.297570E-08
    618   3.783443E-09   1.292793E-08
    619   3.769914E-09   1.288170E-08
    620   3.756824E-09   1.283697E-08
    621   3.744162E-09   1.279370E-08
    622   3.731916E-09   1.275186E-08
    623   3.720074E-09   1.271139E-08
    624   3.708627E-09   1.267228E-08
    625   3.697565E-09   1.263448E-08
    626   3.686876E-09   1.259795E-08
    627   3.676552E-09   1.256268E-08
    628   3.666584E-09   1.252861E-08
    629   3.656961E-09   1.249573E-08
    630   3.647677E-09   1.246401E-08
    631   4.040023E-09   1.331821E-08
    632   4.021905E-09   1.325848E-08
    633   4.004359E-09   1.320064E-08
    634   3.987366E-09   1.314462E-08
    635   3.970912E-09   1.309038E-08
    636   3.954981E-09   1.303786E-08
    637   3.939557E-09   1.298701E-08
    638   3.924628E-09   1.293780E-08
    639   3.910178E-09   1.289016E-08
    640   3.896196E-09   1.284407E-08
    641   3.882667E-09   1.279947E-08
    642   3.869581E-09   1.275633E-08
    643   3.856924E-09   1.271460E-08
    644   3.844686E-09   1.267426E-08
    645   3.832856E-09   1.263526E-08
    646   3.821423E-09   1.259757E-08
    647   3.810376E-09   1.256115E-08
    648   3.799706E-09   1.252598E-08
    649   3.789404E-09   1.249201E-08
    650   3.779459E-09   1.245923E-08
    651   3.769864E-09   1.242760E-08
    652   4.170577E-09   1.327791E-08
    653   4.151874E-09   1.321836E-08
    654   4.133760E-09   1.316069E-08
    655   4.116219E-09   1.310484E-08
    656   4.099233E-09   1.305076E-08
    657   4.082787E-09   1.299840E-08
    658   4.066865E-09   1.294771E-08
    659   4.051453E-09   1.289864E-08
    660   4.036536E-09   1.285115E-08
    661   4.022102E-09   1.280520E-08
    662   4.008136E-09   1.276073E-08
    663   3.994627E-09   1.271772E-08
    664   3.981561E-09   1.267613E-08
    665   3.968928E-09   1.263590E-08
    666   3.956716E-09   1.259702E-08
    667   3.944913E-09   1.255944E-08
    668   3.933509E-09   1.252314E-08
    669   3.922495E-09   1.248807E-08
    670   3.911859E-09   1.245421E-08
    671   3.901593E-09   1.242152E-08
    672   3.891687E-09   1.238999E-08
    673   4.300729E-09   1.323632E-08
    674   4.281442E-09   1.317696E-08
    675   4.262763E-09   1.311947E-08
    676   4.244674E-09   1.306380E-08
    677   4.227158E-09   1.300989E-08
