 *** DISPLACEMENT ***
  NODE         U              V
     24  -5.773160E-15   1.000000E+01  -4.394366E-14   1.000000E+01  -6.217249E-15
     25  -2.364775E-14   1.000000E+01  -3.718357E-14   1.000000E+01  -2.398082E-14
     26   1.754152E-14   1.000000E+01  -3.009686E-14   1.000000E+01   1.687539E-14
     27   5.240253E-14   1.000000E+01  -2.069896E-14   1.000000E+01   5.240253E-14
     28  -1.443290E-14   1.000000E+01  -1.520045E-14   1.000000E+01  -1.421085E-14
     29   7.105427E-14   1.000000E+01  -4.128130E-15   1.000000E+01   7.105427E-14
     30   6.794565E-14   1.000000E+01  -2.556205E-15   1.000000E+01   6.750156E-14
     31   3.996803E-14   1.000000E+01   3.124716E-15   1.000000E+01   3.996803E-14
     32   1.154632E-14   1.000000E+01  -6.814627E-14   1.000000E+01   1.154632E-14
     33   1.265654E-14   1.000000E+01  -3.276173E-14   1.000000E+01   1.243450E-14
     34  -2.109424E-14   1.000000E+01  -6.508678E-14   1.000000E+01  -2.131628E-14
     35   6.217249E-15   1.000000E+01  -6.008674E-15   1.000000E+01   6.217249E-15
     36  -8.659740E-15   1.000000E+01  -5.456036E-14   1.000000E+01  -8.881784E-15
     37   4.440892E-15   1.000000E+01  -1.501943E-14   1.000000E+01   4.440892E-15
     38   2.042810E-14   1.000000E+01  -5.441186E-14   1.000000E+01   2.042810E-14
     39   4.374279E-14   1.000000E+01  -4.924615E-14   1.000000E+01   4.352074E-14
     40  -9.214851E-15   1.000000E+01  -5.315948E-14   1.000000E+01  -9.769963E-15
     41   6.128431E-14   1.000000E+01  -3.881655E-14   1.000000E+01   6.128431E-14
     42   8.970602E-14   1.000000E+01  -2.556901E-14   1.000000E+01   8.970602E-14
     43   6.183942E-14   1.000000E+01  -3.426322E-14   1.000000E+01   6.217249E-14
     44   1.256772E-13   1.000000E+01  -1.064101E-14   1.000000E+01   1.261213E-13
     45   8.659740E-14   1.000000E+01   3.569145E-16   1.000000E+01   8.704149E-14
     46   2.176037E-14   1.000000E+01  -3.527059E-15   1.000000E+01   2.131628E-14
