 *** DISPLACEMENT ***
  NODE         U              V
    516   2.984494E-04   1.299191E-03
    517   2.847461E-04   1.297799E-03
    518   2.711284E-04   1.296406E-03
    519   2.575930E-04   1.295008E-03
    520   2.441367E-04   1.293604E-03
    521   2.307562E-04   1.292192E-03
    522   2.174486E-04   1.290770E-03
    523   2.042110E-04   1.289337E-03
    524   1.910406E-04   1.287891E-03
    525   1.779348E-04   1.286430E-03
    526   4.688652E-04   1.310390E-03
    527   4.539332E-04   1.309033E-03
    528   4.391359E-04   1.307696E-03
    529   4.244677E-04   1.306377E-03
    530   4.099235E-04   1.305074E-03
    531   3.954983E-04   1.303783E-03
    532   3.811872E-04   1.302504E-03
    533   3.669857E-04   1.301233E-03
    534   3.528893E-04   1.299969E-03
    535   3.388938E-04   1.298710E-03
    536   3.249952E-04   1.297454E-03
    537   3.111896E-04   1.296198E-03
    538   2.974733E-04   1.294941E-03
    539   2.838426E-04   1.293681E-03
    540   2.702941E-04   1.292416E-03
    541   2.568246E-04   1.291145E-03
    542   2.434309E-04   1.289864E-03
    543   2.301100E-04   1.288573E-03
    544   2.168590E-04   1.287270E-03
    545   2.036750E-04   1.285954E-03
    546   1.905556E-04   1.284621E-03
    547   4.817071E-04   1.305724E-03
    548   4.667626E-04   1.304514E-03
    549   4.519528E-04   1.303322E-03
    550   4.372724E-04   1.302147E-03
    551   4.227161E-04   1.300986E-03
    552   4.082789E-04   1.299837E-03
    553   3.939559E-04   1.298699E-03
    554   3.797426E-04   1.297567E-03
    555   3.656345E-04   1.296442E-03
    556   3.516274E-04   1.295321E-03
    557   3.377171E-04   1.294201E-03
    558   3.238998E-04   1.293081E-03
    559   3.101718E-04   1.291958E-03
    560   2.965294E-04   1.290832E-03
    561   2.829692E-04   1.289700E-03
    562   2.694878E-04   1.288561E-03
    563   2.560822E-04   1.287412E-03
    564   2.427492E-04   1.286252E-03
    565   2.294861E-04   1.285079E-03
    566   2.162898E-04   1.283892E-03
    567   2.031579E-04   1.282689E-03
    568   4.945026E-04   1.300932E-03
    569   4.795469E-04   1.299869E-03
    570   4.647261E-04   1.298823E-03
    571   4.500349E-04   1.297792E-03
    572   4.354679E-04   1.296774E-03
    573   4.210201E-04   1.295767E-03
    574   4.066867E-04   1.294768E-03
    575   3.924629E-04   1.293777E-03
    576   3.783445E-04   1.292790E-03
    577   3.643270E-04   1.291806E-03
    578   3.504064E-04   1.290823E-03
    579   3.365788E-04   1.289838E-03
    580   3.228404E-04   1.288851E-03
    581   3.091876E-04   1.287859E-03
    582   2.956169E-04   1.286860E-03
    583   2.821250E-04   1.285853E-03
    584   2.687088E-04   1.284836E-03
    585   2.553651E-04   1.283807E-03
    586   2.420910E-04   1.282765E-03
    587   2.288838E-04   1.281707E-03
    588   2.157407E-04   1.280632E-03
    589   5.072505E-04   1.296015E-03
    590   4.922850E-04   1.295098E-03
    591   4.774547E-04   1.294198E-03
    592   4.627541E-04   1.293311E-03
    593   4.481778E-04   1.292436E-03
    594   4.337208E-04   1.291571E-03
    595   4.193782E-04   1.290713E-03
    596   4.051454E-04   1.289862E-03
    597   3.910180E-04   1.289013E-03
